log2(PTR):genome_id/sample_id,30016-MG-S1_1,30028-MG-S2_1,30092-MG-S3_1,30094-MG-S4_1,30098-MG-S5_1,30103-MG-S6_1,30108-MG-S7_1,30109-MG-S8_1,30139-MG-S9_1,30145-MG-S10_1,30147-MG-S11_1,30160-MG-S12_1,30161-MG-S13_1,30165-MG-S14_1,30177-MG-S15_1,30186-MG-S16_1,30201-MG-S17_1,30202-MG-S18_1,30207_S5_merged_unique,30208_S6_merged_unique,30212-MG-S19_1,30222-MG-S20_1,30233-MG-S21_1,30245-MG-S22_1,30279-MG-S23_1,30292-MG-S24_1,30294-MG-S25_1,30371-MG-S26_1,30378-MG-S27_1,30413-MG-S28_1,30438-MG-S29_1,30444-MG-S30_1,30468-MG-S31_1,30483-MG-S32_1,30522-MG-S33_1,30526-MG-S34_1,30534-MG-S35_1,30535-MG-S36_1,30537-MG-S37_1,30543-MG-S38_1,30554-MG-S39_1,30557-MG-S40_1,30562-MG-S41_1,30566-MG-S42_1,30577-MG-S43_1,30581-MG-S44_1,30582-MG-S45_1,30592-MG-S46_1,30593-MG-S47_1,30623_S8_merged_unique,30627-MG-S48_1,30628-MG-S49_1,30629-MG-S50_1,30641-MG-S51_1,30652-MG-S52_1,30714-MG-S53_1,30754-MG-S54_1,30809-MG-S58_1,30821-MG-S59_1,30837-MG-S60_1,30863-MG-S61_1,30935-MG-S63_1,30966-MG-S65_1,30974-MG-S66_1,31005-MG-S67_1,31013-MG-S68_1,31015-MG-S69_1,31016-MG-S70_1,31022-MG-S71_1,31033-MG-S73_1,31042-MG-S74_1,31048_S11_merged_unique,31051-MG-S75_1,31056-MG-S76_1,31063-MG-S77_1,31078-MG-S78_1,31080-MG-S79_1,31101-MG-S80_1,31109-MG-S81_1,31134_S16_merged_unique,31155-MG-S82_1,31156-MG-S83_1,31171_S18_merged_unique,31185-MG-S84_1,31238-MG-S85_1,31246_S19_merged_unique,31247-MG-S86_1,31258-MG-S87_1,31359_S13_L001_R1_filtered_unique,31368_S25_L001_R1_filtered_unique,31400-MG-S89_1,31426_S49_L001_R1_filtered_unique,31427_S25_merged_unique,31435-MG-S90_1,31482_S26_L001_R1_filtered_unique,31489_S38_L001_R1_filtered_unique,31492_S62_L001_R1_filtered_unique,31499_S86_L001_R1_filtered_unique,31511_S27_L001_R1_filtered_unique,31521_S51_L001_R1_filtered_unique,31524_S63_L001_R1_filtered_unique,31531_S75_L001_R1_filtered_unique,31534_S87_L001_R1_filtered_unique,31537_S16_L001_R1_filtered_unique,31541_S40_L001_R1_filtered_unique,31545_S76_L001_R1_filtered_unique,31550_S88_L001_R1_filtered_unique,31556_S17_L001_R1_filtered_unique,31564_S41_L001_R1_filtered_unique,31566_S53_L001_R1_filtered_unique,31572_S77_L001_R1_filtered_unique,31573_S89_L001_R1_filtered_unique,31574_S6_L001_R1_filtered_unique,31582_S30_L001_R1_filtered_unique,31597_S66_L001_R1_filtered_unique,31598_S78_L001_R1_filtered_unique,31605_S7_L001_R1_filtered_unique,31607_S19_L001_R1_filtered_unique,31619_S43_L001_R1_filtered_unique,31620_S55_L001_R1_filtered_unique,31631_S79_L001_R1_filtered_unique,31634_S91_L001_R1_filtered_unique,31643_S32_L001_R1_filtered_unique,31679_S29_merged_unique,31705_S31_merged_unique,31725_S31_L001_R1_filtered_unique,31760_S34_merged_unique,31764_S35_merged_unique,31768_S37_merged_unique,31791_S38_merged_unique,31817_S41_merged_unique,31849_S80_L001_R1_filtered_unique,31876_S43_merged_unique,31922_S44_merged_unique,31951_S45_merged_unique
SRS295010_88.hgm,,,,0.44629320352473983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5673718879903593,,,,,,,,,,,,,,0.643226023191616,,0.4909676232695375,,,,0.681815020024854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS295012_18.hgm,,0.5851322121693229,,,,,,,,,,,,,,,,,,,0.668338257747416,,,0.5470604538073521,,,0.6257075343965572,,,,,,,,,,,,,,,0.7731568558938973,,,,0.5685310241497248,,0.6450149383810153,,,0.5618682761277106,,,,,0.5655926533629154,,,,,0.7131032400585147,,,,,0.5428239714479873,,0.5812615806532966,,,,,,,0.45580554057833705,0.605644466125333,,,0.47651988099788156,,,,,,0.5684701717270906,,,0.6291160013819705,,,0.5777960648820726,,,0.7638248410564767,,,,,,,,,,,,,,,,,,0.6597596588249168,,,,,,,,,,,,,,,,,,,,,,,
SRS311548_12.hgm,0.3122823003013075,0.569229028521815,,0.40822165951502276,0.351666459521311,,,0.4170035654321887,0.4899601001504834,,0.4484897793683004,0.4764587556634776,0.40455684727845864,0.4624021837308937,0.4622412514659148,,,0.6419754832247505,,,0.5503278915436428,,0.4133397990111005,0.517229769000332,0.40851127169973317,,0.4922555371837304,,0.7417481662287833,0.4464025102988937,0.5223945900655073,,0.49008638708518987,0.39314583037923706,,,,,0.4545107531812663,0.653892733927739,0.5766710527675796,,0.5495832886223766,,0.5337918455968599,0.4839639075215584,0.38118957189723046,0.5317842609624022,0.63529103777929,,0.5297987979669821,,,0.7405714033208571,,,0.5299783865298596,,0.5315406675653825,0.4306717953419129,0.5287985166763705,0.5500839558436449,0.6976744729011074,,,0.4938534143986102,0.6061588586985498,0.4079966387790917,,0.6009566857359059,0.38395064441935944,,0.40826860657901487,,0.41167177273615596,0.5386025960733936,0.3545643823581652,0.8225374159218577,0.6010779713386303,,,,0.368096593313656,,0.6261217399991292,,0.41776259128282806,,,,0.31967616884008365,,,0.735041109544881,,,,,,,,0.4149584537143658,,,,,,,,,,,,,,,,,,,,,0.4834934277212359,,,,,,0.6325355227764266,,,,,,
SRS344843_4.hgm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0145086131227192,,,,,,,,,,,,,,,,,,,1.0138540190448713,,,0.801635315274243,,,,,,,,,1.2319346482325275,,,,,,,,,,,,,,0.693651501877905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS372948_2.hgm,,,,,,,,,0.4765449476675224,,,0.5671326522202179,,,0.6857577808137593,,0.7900868444608674,,,,0.7663406070076587,,,0.639325422495415,,,0.746357455449622,,,,,,,,,,,,,,,0.7740179479462268,,,0.6097128059519165,0.7458820515447414,,0.5484972025083433,,,0.8574105150245759,,,,,0.6521534621584194,,,,,0.944491425681785,0.6379978423943172,,,,0.6749895446012661,0.6474117486473695,0.8439268316064806,,,,,0.5217371634326722,,0.37593008986456616,0.7379172866646687,,0.5945195453345931,0.5426012776996325,,,,,,0.5578353316045189,,0.6572026497529294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS373047_12.hgm,,,,,,,,0.581981283685043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8340083481394612,,,,,,,,,,,,,,,,,,0.3779009754191322,,,,,,,,,,,,,,,0.5167669783004475,,,0.6444051931739672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS373206_4.hgm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3808780189398704,,0.4160360414542021,,,,,,,,,,,,,0.5141296702231757,,,,,0.460459198461326,,,,,,,,,0.45554712278992504,,,,,,,,0.35483144746114026,,,,,,,,,0.28343673011103176,,0.41612267575367906,,,,,,,,,,,,0.5740753506849193,,,,,,0.32962858495006325,,,,,,0.26164324601762173,,,,,
SRS475698_92.hgm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0047546696140748,,1.0212643161729351,0.9731660265569734,,,,,,0.9668780458927777,,,1.0481815680806852,,,,,,,,,,,,,,,,,,,,,,,0.9975496270927856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS476024_18.hgm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8581528172917268,,,,,,,,,,,,,1.0272649982946538,,,,0.7304753961401159,,,,,,,,,,,,,0.6584711919994374,,,,,,0.6902399130591115,,,,,,,,,0.8422187369634357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS476328_22.hgm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6714221834611945,,0.6227928901668288,0.6670801266965535,,,,,,,,,0.58089952526486,,,,,,,,,,,,,,,,,,,,,,,0.5201827264000364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
